dataset,candidate,slice,markets,wins,losses,accuracy,net_pnl_cents,net_per_market_cents,median_ask,median_edge
current,book_skip_score_lt70_ask_ge70,"time=(840.0, 10000.0]",81,50,31,0.6172839506172839,-487.0,-6.012345679012346,64.0,-2.5
current,book_skip_score625_65_ask60_80,split=holdout,63,45,18,0.7142857142857143,71.0,1.126984126984127,68.0,-2.5
current,book_skip_score625_65_ask60_80,split=train,186,132,54,0.7096774193548387,539.0,2.8978494623655915,66.0,-2.5
current,book_skip_score625_65_ask60_80,split=validation,63,43,20,0.6825396825396826,-55.0,-0.873015873015873,67.0,-2.5
current,book_skip_score625_65_ask60_80,side=no,156,111,45,0.7115384615384616,365.0,2.33974358974359,66.0,-2.5
current,book_skip_score625_65_ask60_80,side=yes,156,109,47,0.6987179487179487,190.0,1.2179487179487178,66.0,-2.5
current,book_skip_score625_65_ask60_80,"score=(-1.001, 0.625]",137,86,51,0.6277372262773723,-96.0,-0.7007299270072993,61.0,-2.5
current,book_skip_score625_65_ask60_80,"score=(0.65, 0.7]",104,74,30,0.7115384615384616,119.0,1.1442307692307692,68.0,-2.5
current,book_skip_score625_65_ask60_80,"score=(0.7, 0.8]",54,47,7,0.8703703703703703,563.0,10.425925925925926,74.0,-2.5
current,book_skip_score625_65_ask60_80,"edge=(-3.0, 0.0]",256,183,73,0.71484375,663.0,2.58984375,66.5,-2.5
current,book_skip_score625_65_ask60_80,"edge=(-5.0, -3.0]",56,37,19,0.6607142857142857,-108.0,-1.9285714285714286,66.0,-3.0
current,book_skip_score625_65_ask60_80,"ask=(60.0, 70.0]",246,163,83,0.6626016260162602,-7.0,-0.028455284552845527,62.0,-2.5
current,book_skip_score625_65_ask60_80,"ask=(70.0, 80.0]",56,48,8,0.8571428571428571,517.0,9.232142857142858,74.0,-2.5
current,book_skip_score625_65_ask60_80,"time=(-1.001, 600.0]",22,17,5,0.7727272727272727,189.0,8.590909090909092,66.0,-2.5
current,book_skip_score625_65_ask60_80,"time=(600.0, 720.0]",50,35,15,0.7,49.0,0.98,67.0,-2.5
current,book_skip_score625_65_ask60_80,"time=(720.0, 840.0]",174,127,47,0.7298850574712644,747.0,4.293103448275862,67.0,-2.5
current,book_skip_score625_65_ask60_80,"time=(840.0, 10000.0]",66,41,25,0.6212121212121212,-430.0,-6.515151515151516,66.0,-2.5
current,book_skip_score60_65_ask60_80,split=holdout,63,46,17,0.7301587301587301,9.0,0.14285714285714285,69.0,-2.5
current,book_skip_score60_65_ask60_80,split=train,184,134,50,0.7282608695652174,103.0,0.5597826086956522,69.0,-2.5
current,book_skip_score60_65_ask60_80,split=validation,63,47,16,0.746031746031746,115.0,1.8253968253968254,69.0,-2.5
current,book_skip_score60_65_ask60_80,side=no,152,113,39,0.743421052631579,271.0,1.7828947368421053,69.0,-2.5
current,book_skip_score60_65_ask60_80,side=yes,158,114,44,0.7215189873417721,-44.0,-0.27848101265822783,69.0,-2.5
current,book_skip_score60_65_ask60_80,"score=(0.625, 0.65]",13,8,5,0.6153846153846154,-84.0,-6.461538461538462,66.0,-3.0
current,book_skip_score60_65_ask60_80,"score=(0.65, 0.7]",189,131,58,0.6931216931216931,-121.0,-0.6402116402116402,68.0,-2.5
current,book_skip_score60_65_ask60_80,"score=(0.7, 0.8]",93,74,19,0.7956989247311828,313.0,3.3655913978494625,74.0,-2.5
current,book_skip_score60_65_ask60_80,"score=(0.8, 2.0]",15,14,1,0.9333333333333333,119.0,7.933333333333334,83.0,-1.5
current,book_skip_score60_65_ask60_80,"edge=(-3.0, 0.0]",257,190,67,0.7392996108949417,293.0,1.140077821011673,69.0,-2.5
current,book_skip_score60_65_ask60_80,"edge=(-5.0, -3.0]",52,36,16,0.6923076923076923,-89.0,-1.7115384615384615,68.0,-3.0
current,book_skip_score60_65_ask60_80,"ask=(60.0, 70.0]",199,138,61,0.6934673366834171,-86.0,-0.4321608040201005,68.0,-2.5
current,book_skip_score60_65_ask60_80,"ask=(70.0, 80.0]",96,75,21,0.78125,194.0,2.0208333333333335,74.0,-2.5
current,book_skip_score60_65_ask60_80,"ask=(80.0, 90.0]",15,14,1,0.9333333333333333,119.0,7.933333333333334,83.0,-1.5
current,book_skip_score60_65_ask60_80,"time=(-1.001, 600.0]",40,31,9,0.775,161.0,4.025,69.0,-2.5
current,book_skip_score60_65_ask60_80,"time=(600.0, 720.0]",77,56,21,0.7272727272727273,25.0,0.3246753246753247,69.0,-2.5
current,book_skip_score60_65_ask60_80,"time=(720.0, 840.0]",150,113,37,0.7533333333333333,456.0,3.04,69.0,-2.5
current,book_skip_score60_65_ask60_80,"time=(840.0, 10000.0]",43,27,16,0.627906976744186,-415.0,-9.651162790697674,69.0,-2.5
current,book_highask_needs_score70,split=holdout,63,46,17,0.7301587301587301,253.0,4.015873015873016,65.0,-2.5
current,book_highask_needs_score70,split=train,186,132,54,0.7096774193548387,743.0,3.9946236559139785,63.0,-2.5
current,book_highask_needs_score70,split=validation,63,43,20,0.6825396825396826,-16.0,-0.25396825396825395,65.0,-2.5
current,book_highask_needs_score70,side=no,159,113,46,0.710691823899371,521.0,3.2767295597484276,64.0,-2.5
current,book_highask_needs_score70,side=yes,153,108,45,0.7058823529411765,459.0,3.0,64.0,-2.5
current,book_highask_needs_score70,"score=(-1.001, 0.625]",143,99,44,0.6923076923076923,785.0,5.489510489510489,62.0,-2.5
current,book_highask_needs_score70,"score=(0.625, 0.65]",60,34,26,0.5666666666666667,-592.0,-9.866666666666667,64.0,-2.5
current,book_highask_needs_score70,"score=(0.65, 0.7]",59,44,15,0.7457627118644068,282.0,4.779661016949152,68.0,-2.5
current,book_highask_needs_score70,"score=(0.7, 0.8]",43,38,5,0.8837209302325582,499.0,11.604651162790697,75.0,-2.5
current,book_highask_needs_score70,"edge=(-3.0, 0.0]",261,190,71,0.7279693486590039,1324.0,5.0727969348659006,64.0,-2.5
current,book_highask_needs_score70,"edge=(-5.0, -3.0]",51,31,20,0.6078431372549019,-344.0,-6.745098039215686,64.0,-3.0
current,book_highask_needs_score70,"ask=(60.0, 70.0]",262,177,85,0.6755725190839694,475.0,1.8129770992366412,63.0,-2.5
current,book_highask_needs_score70,"ask=(70.0, 80.0]",43,38,5,0.8837209302325582,499.0,11.604651162790697,75.0,-2.5
current,book_highask_needs_score70,"time=(-1.001, 600.0]",20,15,5,0.75,143.0,7.15,64.0,-2.5
current,book_highask_needs_score70,"time=(600.0, 720.0]",43,30,13,0.6976744186046512,78.0,1.813953488372093,64.0,-2.5
current,book_highask_needs_score70,"time=(720.0, 840.0]",168,126,42,0.75,1246.0,7.416666666666667,64.0,-2.5
current,book_highask_needs_score70,"time=(840.0, 10000.0]",81,50,31,0.6172839506172839,-487.0,-6.012345679012346,64.0,-2.5
current,book_highask_needs_score75,split=holdout,63,45,18,0.7142857142857143,147.0,2.3333333333333335,65.0,-2.5
current,book_highask_needs_score75,split=train,186,132,54,0.7096774193548387,737.0,3.9623655913978495,63.0,-2.5
current,book_highask_needs_score75,split=validation,63,43,20,0.6825396825396826,-34.0,-0.5396825396825397,65.0,-2.5
current,book_highask_needs_score75,side=no,158,112,46,0.7088607594936709,483.0,3.0569620253164556,64.0,-2.5
current,book_highask_needs_score75,side=yes,154,108,46,0.7012987012987013,367.0,2.383116883116883,64.0,-2.5
current,book_highask_needs_score75,"score=(-1.001, 0.625]",145,101,44,0.696551724137931,856.0,5.903448275862069,62.0,-2.5
current,book_highask_needs_score75,"score=(0.625, 0.65]",61,35,26,0.5737704918032787,-558.0,-9.147540983606557,64.0,-2.5
current,book_highask_needs_score75,"score=(0.65, 0.7]",67,50,17,0.746268656716418,325.0,4.850746268656716,68.0,-2.5
current,book_highask_needs_score75,"score=(0.7, 0.8]",29,25,4,0.8620689655172413,181.0,6.241379310344827,78.0,-2.5
current,book_highask_needs_score75,"edge=(-3.0, 0.0]",262,191,71,0.7290076335877863,1322.0,5.0458015267175576,64.0,-2.5
current,book_highask_needs_score75,"edge=(-5.0, -3.0]",50,29,21,0.58,-472.0,-9.44,64.0,-3.0
current,book_highask_needs_score75,"ask=(60.0, 70.0]",273,186,87,0.6813186813186813,623.0,2.282051282051282,63.0,-2.5
current,book_highask_needs_score75,"ask=(70.0, 80.0]",29,25,4,0.8620689655172413,181.0,6.241379310344827,78.0,-2.5
current,book_highask_needs_score75,"time=(-1.001, 600.0]",23,17,6,0.7391304347826086,110.0,4.782608695652174,65.0,-2.5
current,book_highask_needs_score75,"time=(600.0, 720.0]",42,29,13,0.6904761904761905,54.0,1.2857142857142858,64.0,-2.5
current,book_highask_needs_score75,"time=(720.0, 840.0]",171,128,43,0.7485380116959064,1190.0,6.95906432748538,64.0,-2.5
current,book_highask_needs_score75,"time=(840.0, 10000.0]",76,46,30,0.6052631578947368,-504.0,-6.631578947368421,64.0,-2.5
current,book_ask_le70,split=holdout,57,39,18,0.6842105263157895,108.0,1.894736842105263,65.0,-2.5
current,book_ask_le70,split=train,178,126,52,0.7078651685393258,866.0,4.865168539325842,63.0,-2.5
current,book_ask_le70,split=validation,58,37,21,0.6379310344827587,-167.0,-2.8793103448275863,64.0,-2.5
current,book_ask_le70,side=no,147,102,45,0.6938775510204082,485.0,3.2993197278911564,64.0,-2.5
current,book_ask_le70,side=yes,146,100,46,0.684931506849315,322.0,2.2054794520547945,63.0,-2.5
current,book_ask_le70,"score=(-1.001, 0.625]",145,101,44,0.696551724137931,857.0,5.910344827586207,62.0,-2.5
current,book_ask_le70,"score=(0.625, 0.65]",64,37,27,0.578125,-559.0,-8.734375,64.0,-2.5
current,book_ask_le70,"score=(0.65, 0.7]",84,64,20,0.7619047619047619,509.0,6.059523809523809,68.0,-2.5
current,book_ask_le70,"edge=(-3.0, 0.0]",247,177,70,0.7165991902834008,1346.0,5.449392712550607,64.0,-2.5
current,book_ask_le70,"edge=(-5.0, -3.0]",46,25,21,0.5434782608695652,-539.0,-11.717391304347826,63.5,-3.0
current,book_ask_le70,"ask=(60.0, 70.0]",293,202,91,0.689419795221843,807.0,2.7542662116040955,64.0,-2.5
current,book_ask_le70,"time=(-1.001, 600.0]",24,16,8,0.6666666666666666,5.0,0.20833333333333334,64.0,-2.5
current,book_ask_le70,"time=(600.0, 720.0]",43,30,13,0.6976744186046512,127.0,2.953488372093023,64.0,-2.5
current,book_ask_le70,"time=(720.0, 840.0]",154,112,42,0.7272727272727273,1030.0,6.688311688311688,63.0,-2.5
current,book_ask_le70,"time=(840.0, 10000.0]",72,44,28,0.6111111111111112,-355.0,-4.930555555555555,64.0,-2.5
current,book_ask_le65,split=holdout,52,35,17,0.6730769230769231,129.0,2.480769230769231,62.0,-2.5
current,book_ask_le65,split=train,159,112,47,0.7044025157232704,930.0,5.849056603773585,62.0,-2.5
current,book_ask_le65,split=validation,51,32,19,0.6274509803921569,-107.0,-2.0980392156862746,63.0,-2.5
current,book_ask_le65,side=no,132,90,42,0.6818181818181818,457.0,3.462121212121212,62.0,-2.5
current,book_ask_le65,side=yes,130,89,41,0.6846153846153846,495.0,3.8076923076923075,62.0,-2.5
current,book_ask_le65,"score=(-1.001, 0.625]",176,122,54,0.6931818181818182,974.0,5.534090909090909,62.0,-2.5
current,book_ask_le65,"score=(0.625, 0.65]",86,57,29,0.6627906976744186,-22.0,-0.2558139534883721,65.0,-2.5
current,book_ask_le65,"edge=(-3.0, 0.0]",221,156,65,0.7058823529411765,1295.0,5.85972850678733,63.0,-2.5
current,book_ask_le65,"edge=(-5.0, -3.0]",41,23,18,0.5609756097560976,-343.0,-8.365853658536585,62.0,-3.0
current,book_ask_le65,"ask=(60.0, 70.0]",262,179,83,0.683206106870229,952.0,3.633587786259542,62.0,-2.5
current,book_ask_le65,"time=(-1.001, 600.0]",31,22,9,0.7096774193548387,184.0,5.935483870967742,63.0,-2.5
current,book_ask_le65,"time=(600.0, 720.0]",38,28,10,0.7368421052631579,343.0,9.026315789473685,62.0,-2.5
current,book_ask_le65,"time=(720.0, 840.0]",138,97,41,0.7028985507246377,775.0,5.615942028985507,62.0,-2.5
current,book_ask_le65,"time=(840.0, 10000.0]",55,32,23,0.5818181818181818,-350.0,-6.363636363636363,62.0,-2.5
current,score_skip_score_lt65_ask_ge70,split=holdout,63,47,16,0.746031746031746,82.0,1.3015873015873016,69.0,-4.508986680094836
current,score_skip_score_lt65_ask_ge70,split=train,185,141,44,0.7621621621621621,982.0,5.308108108108108,68.0,-3.0733153718455952
current,score_skip_score_lt65_ask_ge70,split=validation,63,47,16,0.746031746031746,179.0,2.8412698412698414,69.0,-4.947086029235493
current,score_skip_score_lt65_ask_ge70,side=no,151,116,35,0.7682119205298014,799.0,5.291390728476821,68.0,-3.5379540493232042
current,score_skip_score_lt65_ask_ge70,side=yes,160,119,41,0.74375,444.0,2.775,68.0,-3.5767717967423316
current,score_skip_score_lt65_ask_ge70,"score=(-1.001, 0.625]",104,72,32,0.6923076923076923,364.0,3.5,63.0,-3.0
current,score_skip_score_lt65_ask_ge70,"score=(0.625, 0.65]",51,37,14,0.7254901960784313,222.0,4.352941176470588,65.0,-3.2195027884487573
current,score_skip_score_lt65_ask_ge70,"score=(0.65, 0.7]",86,67,19,0.7790697674418605,431.0,5.011627906976744,70.0,-4.122569117304522
current,score_skip_score_lt65_ask_ge70,"score=(0.7, 0.8]",62,52,10,0.8387096774193549,249.0,4.016129032258065,78.0,-3.8441250305388763
current,score_skip_score_lt65_ask_ge70,"edge=(-200.001, -5.0]",117,88,29,0.7521367521367521,-59.0,-0.5042735042735043,72.0,-8.079225874323242
current,score_skip_score_lt65_ask_ge70,"edge=(-3.0, 0.0]",116,85,31,0.7327586206896551,536.0,4.620689655172414,65.0,-2.5
current,score_skip_score_lt65_ask_ge70,"edge=(-5.0, -3.0]",78,62,16,0.7948717948717948,766.0,9.820512820512821,67.0,-3.5401746992426872
current,score_skip_score_lt65_ask_ge70,"ask=(60.0, 70.0]",206,147,59,0.7135922330097088,808.0,3.9223300970873787,65.5,-3.0
current,score_skip_score_lt65_ask_ge70,"ask=(70.0, 80.0]",78,65,13,0.8333333333333334,486.0,6.230769230769231,74.5,-5.201934591546433
current,score_skip_score_lt65_ask_ge70,"ask=(80.0, 90.0]",22,18,4,0.8181818181818182,-82.0,-3.727272727272727,83.5,-7.622794783526388
current,score_skip_score_lt65_ask_ge70,"time=(-1.001, 600.0]",58,45,13,0.7758620689655172,230.0,3.9655172413793105,68.5,-4.003492719871414
current,score_skip_score_lt65_ask_ge70,"time=(600.0, 720.0]",80,65,15,0.8125,733.0,9.1625,69.0,-4.122569117304522
current,score_skip_score_lt65_ask_ge70,"time=(720.0, 840.0]",158,115,43,0.7278481012658228,288.0,1.8227848101265822,68.0,-3.1525465002721518
current,score_skip_score_lt65_ask_ge70,"time=(840.0, 10000.0]",15,10,5,0.6666666666666666,-8.0,-0.5333333333333333,63.0,-3.0
current,score_skip_score_lt70_ask_ge70,split=holdout,63,46,17,0.7301587301587301,53.0,0.8412698412698413,68.0,-3.2452272587240003
current,score_skip_score_lt70_ask_ge70,split=train,185,142,43,0.7675675675675676,1084.0,5.859459459459459,67.0,-3.0
current,score_skip_score_lt70_ask_ge70,split=validation,63,47,16,0.746031746031746,157.0,2.492063492063492,69.0,-3.961994315127143
current,score_skip_score_lt70_ask_ge70,side=no,153,117,36,0.7647058823529411,781.0,5.104575163398692,68.0,-3.0
current,score_skip_score_lt70_ask_ge70,side=yes,158,118,40,0.7468354430379747,513.0,3.2468354430379747,68.0,-3.164721242674716
current,score_skip_score_lt70_ask_ge70,"score=(-1.001, 0.625]",110,75,35,0.6818181818181818,270.0,2.4545454545454546,63.0,-3.0
current,score_skip_score_lt70_ask_ge70,"score=(0.625, 0.65]",56,42,14,0.75,384.0,6.857142857142857,65.0,-3.381909131989186
current,score_skip_score_lt70_ask_ge70,"score=(0.65, 0.7]",58,44,14,0.7586206896551724,344.0,5.931034482758621,68.0,-3.0
current,score_skip_score_lt70_ask_ge70,"score=(0.7, 0.8]",73,61,12,0.8356164383561644,256.0,3.506849315068493,78.0,-4.079926028289208
current,score_skip_score_lt70_ask_ge70,"score=(0.8, 2.0]",14,13,1,0.9285714285714286,40.0,2.857142857142857,88.5,-6.829477551419323
current,score_skip_score_lt70_ask_ge70,"edge=(-200.001, -5.0]",93,68,25,0.7311827956989247,-303.0,-3.2580645161290325,69.0,-7.937438234999718
current,score_skip_score_lt70_ask_ge70,"edge=(-3.0, 0.0]",132,98,34,0.7424242424242424,676.0,5.121212121212121,65.0,-2.5
current,score_skip_score_lt70_ask_ge70,"edge=(-5.0, -3.0]",86,69,17,0.8023255813953488,921.0,10.709302325581396,67.0,-3.5176748860240465
current,score_skip_score_lt70_ask_ge70,"ask=(60.0, 70.0]",224,161,63,0.71875,998.0,4.455357142857143,66.0,-3.0
current,score_skip_score_lt70_ask_ge70,"ask=(70.0, 80.0]",50,42,8,0.84,324.0,6.48,75.0,-2.5
current,score_skip_score_lt70_ask_ge70,"ask=(80.0, 90.0]",30,25,5,0.8333333333333334,-70.0,-2.3333333333333335,84.0,-7.135061603055412
current,score_skip_score_lt70_ask_ge70,"time=(-1.001, 600.0]",63,49,14,0.7777777777777778,231.0,3.6666666666666665,68.0,-3.5
current,score_skip_score_lt70_ask_ge70,"time=(600.0, 720.0]",80,64,16,0.8,656.0,8.2,68.0,-3.2848799301728064
current,score_skip_score_lt70_ask_ge70,"time=(720.0, 840.0]",156,115,41,0.7371794871794872,489.0,3.1346153846153846,67.5,-3.0
current,score_skip_score_lt70_ask_ge70,"time=(840.0, 10000.0]",12,7,5,0.5833333333333334,-82.0,-6.833333333333333,63.0,-2.75
current,score_skip_score625_65_ask60_80,split=holdout,63,49,14,0.7777777777777778,230.0,3.6507936507936507,72.0,-7.204216891708597
current,score_skip_score625_65_ask60_80,split=train,185,142,43,0.7675675675675676,835.0,4.513513513513513,69.0,-3.616035218073982
current,score_skip_score625_65_ask60_80,split=validation,63,46,17,0.7301587301587301,37.0,0.5873015873015873,70.0,-4.947086029235493
current,score_skip_score625_65_ask60_80,side=no,151,117,34,0.7748344370860927,748.0,4.953642384105961,70.0,-4.28281831966968
current,score_skip_score625_65_ask60_80,side=yes,160,120,40,0.75,354.0,2.2125,69.0,-4.066001033488458
current,score_skip_score625_65_ask60_80,"score=(-1.001, 0.625]",124,90,34,0.7258064516129032,605.0,4.879032258064516,63.0,-4.403841278817048
current,score_skip_score625_65_ask60_80,"score=(0.65, 0.7]",107,83,24,0.7757009345794392,505.0,4.719626168224299,70.0,-4.150228628586561
current,score_skip_score625_65_ask60_80,"score=(0.7, 0.8]",68,56,12,0.8235294117647058,213.0,3.1323529411764706,77.0,-3.7181172476798565
